,Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather
7168,10/25/2012 16:00,13.3,4.2,54,15,24.1,101.59,Mostly Cloudy
7169,10/25/2012 17:00,12.6,4.1,56,19,24.1,101.55,Mostly Cloudy
7170,10/25/2012 18:00,11.8,4.9,63,15,25.0,101.54,Mostly Cloudy
7171,10/25/2012 19:00,11.4,5.5,67,15,25.0,101.53,Clear
7172,10/25/2012 20:00,11.0,5.9,71,15,25.0,101.51,Clear
7173,10/25/2012 21:00,10.0,5.7,75,13,25.0,101.51,Clear
7174,10/25/2012 22:00,9.8,6.4,79,13,25.0,101.47,Clear
7175,10/25/2012 23:00,9.3,6.6,83,9,25.0,101.45,Clear
7176,10/26/2012 0:00,8.9,6.4,84,9,25.0,101.47,Clear
7177,10/26/2012 1:00,8.5,6.4,87,7,25.0,101.49,Mostly Cloudy
7178,10/26/2012 2:00,8.3,6.4,88,11,25.0,101.5,Mainly Clear
7179,10/26/2012 3:00,7.7,6.4,91,7,25.0,101.49,Clear
7180,10/26/2012 4:00,7.2,5.2,87,7,25.0,101.48,Clear
7181,10/26/2012 5:00,7.0,5.0,87,9,25.0,101.52,Clear
7182,10/26/2012 6:00,6.9,4.8,86,11,25.0,101.53,Clear
7183,10/26/2012 7:00,6.7,4.5,86,11,25.0,101.57,Clear
7184,10/26/2012 8:00,9.1,6.2,82,6,25.0,101.6,Clear
7185,10/26/2012 9:00,11.7,7.9,77,7,25.0,101.6,Clear
7186,10/26/2012 10:00,15.1,9.8,71,6,25.0,101.54,Clear
7187,10/26/2012 11:00,18.1,12.7,71,4,25.0,101.51,Clear
7188,10/26/2012 12:00,19.8,12.9,64,9,25.0,101.43,Clear
7189,10/26/2012 13:00,20.9,13.3,62,11,25.0,101.36,Clear
7190,10/26/2012 14:00,21.1,13.0,60,9,25.0,101.36,Clear
7191,10/26/2012 15:00,20.4,13.1,63,13,24.1,101.35,Clear
7192,10/26/2012 16:00,18.2,12.3,68,19,24.1,101.3,Clear
7193,10/26/2012 17:00,15.7,11.6,77,9,24.1,101.33,Mainly Clear
7194,10/26/2012 18:00,14.7,11.3,80,11,25.0,101.36,Mainly Clear
7195,10/26/2012 19:00,13.5,11.0,85,7,25.0,101.39,Mainly Clear
7196,10/26/2012 20:00,14.2,11.2,82,15,25.0,101.38,Mostly Cloudy
7197,10/26/2012 21:00,13.1,10.9,86,9,25.0,101.38,Mainly Clear
7198,10/26/2012 22:00,13.0,10.9,87,4,25.0,101.41,Mainly Clear
7199,10/26/2012 23:00,12.7,10.9,89,9,25.0,101.4,Mainly Clear
7200,10/27/2012 0:00,11.9,10.7,92,4,25.0,101.42,Mostly Cloudy
7201,10/27/2012 1:00,12.1,10.8,92,4,25.0,101.42,Cloudy
7202,10/27/2012 2:00,11.8,10.8,94,6,25.0,101.41,Cloudy
7203,10/27/2012 3:00,12.2,10.9,92,4,25.0,101.39,Cloudy
7204,10/27/2012 4:00,12.1,10.9,92,0,25.0,101.38,Cloudy
7205,10/27/2012 5:00,11.7,10.7,94,9,25.0,101.38,Fog
7206,10/27/2012 6:00,11.9,10.6,92,9,25.0,101.41,Fog
7207,10/27/2012 7:00,12.3,10.8,91,6,25.0,101.42,Fog
7208,10/27/2012 8:00,12.7,10.8,88,11,25.0,101.46,Fog
7209,10/27/2012 9:00,12.5,10.9,90,17,25.0,101.42,Fog
7210,10/27/2012 10:00,12.4,10.9,91,15,25.0,101.4,Fog
7211,10/27/2012 11:00,13.4,11.1,86,11,25.0,101.35,Fog
7212,10/27/2012 12:00,14.1,11.1,82,17,25.0,101.26,Haze
7213,10/27/2012 13:00,14.2,10.6,79,15,25.0,101.2,Cloudy
7214,10/27/2012 14:00,14.4,9.9,74,15,24.1,101.14,Cloudy
7215,10/27/2012 15:00,14.6,9.5,71,17,24.1,101.1,Cloudy
7216,10/27/2012 16:00,14.6,9.1,70,15,24.1,101.08,Mostly Cloudy
7217,10/27/2012 17:00,13.9,9.3,74,9,24.1,101.09,Mostly Cloudy
7218,10/27/2012 18:00,13.5,9.3,76,9,25.0,101.15,Cloudy
7219,10/27/2012 19:00,13.7,8.8,72,11,25.0,101.13,Cloudy
7220,10/27/2012 20:00,13.5,7.5,67,11,25.0,101.15,Cloudy
7221,10/27/2012 21:00,13.3,7.4,67,11,25.0,101.14,Mostly Cloudy
7222,10/27/2012 22:00,12.8,7.8,72,13,25.0,101.13,Mostly Cloudy
7223,10/27/2012 23:00,12.0,8.4,79,11,25.0,101.14,Mostly Cloudy
7224,10/28/2012 0:00,11.0,8.4,84,15,25.0,101.18,Mostly Cloudy
7225,10/28/2012 1:00,10.4,7.4,82,15,25.0,101.19,Mostly Cloudy
7226,10/28/2012 2:00,9.9,6.8,81,11,25.0,101.22,Cloudy
7227,10/28/2012 3:00,9.8,6.6,80,9,25.0,101.25,Cloudy
7228,10/28/2012 4:00,9.5,6.5,82,13,25.0,101.23,Mostly Cloudy
7229,10/28/2012 5:00,9.6,6.7,82,7,25.0,101.28,Cloudy
7230,10/28/2012 6:00,9.7,6.7,82,7,25.0,101.29,Cloudy
7231,10/28/2012 7:00,9.5,6.9,84,7,24.1,101.36,Cloudy
7232,10/28/2012 8:00,9.9,7.4,84,7,24.1,101.38,Cloudy
7233,10/28/2012 9:00,10.8,7.9,82,11,24.1,101.34,Cloudy
7234,10/28/2012 10:00,11.4,8.3,81,9,24.1,101.32,Cloudy
7235,10/28/2012 11:00,12.0,8.1,77,11,24.1,101.31,Cloudy
7236,10/28/2012 12:00,12.9,8.4,74,20,24.1,101.2,Cloudy
7237,10/28/2012 13:00,12.9,7.8,71,15,24.1,101.19,Cloudy
7238,10/28/2012 14:00,13.0,6.8,66,20,24.1,101.13,Cloudy
7239,10/28/2012 15:00,13.1,6.0,62,20,24.1,101.06,Cloudy
7240,10/28/2012 16:00,12.9,5.9,62,22,24.1,101.06,Cloudy
7241,10/28/2012 17:00,12.7,6.3,65,26,25.0,101.01,Cloudy
7242,10/28/2012 18:00,12.9,6.9,67,24,25.0,101.0,Cloudy
7243,10/28/2012 19:00,12.7,7.4,70,28,25.0,100.99,Cloudy
7244,10/28/2012 20:00,12.3,7.4,72,24,25.0,101.02,Cloudy
7245,10/28/2012 21:00,11.6,7.4,75,24,25.0,101.03,Cloudy
7246,10/28/2012 22:00,11.0,7.4,78,32,25.0,101.01,Mostly Cloudy
7247,10/28/2012 23:00,10.3,7.1,81,26,25.0,100.98,Cloudy
7248,10/29/2012 0:00,9.9,7.0,82,22,25.0,100.95,Mostly Cloudy
7249,10/29/2012 1:00,9.5,6.9,84,26,25.0,100.89,Mostly Cloudy
7250,10/29/2012 2:00,9.2,6.6,84,26,25.0,100.82,Mostly Cloudy
7251,10/29/2012 3:00,9.6,7.0,84,24,25.0,100.79,Cloudy
7252,10/29/2012 4:00,9.9,7.2,83,30,25.0,100.77,Mostly Cloudy
7253,10/29/2012 5:00,9.6,7.4,86,20,25.0,100.76,Cloudy
7254,10/29/2012 6:00,10.2,7.4,83,33,25.0,100.72,Cloudy
7255,10/29/2012 7:00,10.1,7.5,84,26,24.1,100.7,Cloudy
7256,10/29/2012 8:00,10.7,7.8,82,24,24.1,100.67,Cloudy
7257,10/29/2012 9:00,11.9,8.5,80,26,24.1,100.61,Cloudy
7258,10/29/2012 10:00,12.9,8.7,76,28,24.1,100.57,Cloudy
7259,10/29/2012 11:00,14.3,9.4,72,32,24.1,100.48,Cloudy
7260,10/29/2012 12:00,15.4,9.8,69,26,24.1,100.35,Cloudy
7261,10/29/2012 13:00,16.5,9.7,64,33,24.1,100.24,Cloudy
7262,10/29/2012 14:00,16.6,9.9,65,44,24.1,100.13,Cloudy
7263,10/29/2012 15:00,16.6,9.6,63,33,24.1,100.09,Cloudy
7264,10/29/2012 16:00,15.2,9.8,70,48,24.1,100.04,Cloudy
7265,10/29/2012 17:00,14.2,9.4,73,48,24.1,99.94,Cloudy
7266,10/29/2012 18:00,14.2,9.2,72,44,25.0,99.83,Mostly Cloudy
7267,10/29/2012 19:00,14.0,9.6,75,50,25.0,99.65,Mostly Cloudy
7268,10/29/2012 20:00,14.3,9.7,74,52,25.0,99.55,Cloudy
7269,10/29/2012 21:00,14.0,9.7,75,48,25.0,99.46,Mostly Cloudy
7270,10/29/2012 22:00,14.2,9.8,75,50,25.0,99.37,Cloudy
7271,10/29/2012 23:00,14.1,10.0,76,54,25.0,99.33,Cloudy
7272,10/30/2012 0:00,14.6,10.2,75,41,25.0,99.28,Cloudy
7273,10/30/2012 1:00,14.6,10.4,76,52,25.0,99.23,Mostly Cloudy
7274,10/30/2012 2:00,14.1,10.3,78,37,25.0,99.31,Mostly Cloudy
7275,10/30/2012 3:00,13.9,10.6,80,41,25.0,99.21,Rain Showers
7276,10/30/2012 4:00,13.8,10.4,80,35,25.0,99.28,Mostly Cloudy
7277,10/30/2012 5:00,13.7,10.5,81,37,25.0,99.32,Mainly Clear
7278,10/30/2012 6:00,13.6,10.5,82,37,25.0,99.31,Rain Showers
7279,10/30/2012 7:00,15.0,11.1,77,30,25.0,99.45,Rain Showers
7280,10/30/2012 8:00,15.7,12.0,79,26,24.1,99.5,Mostly Cloudy
7281,10/30/2012 9:00,15.4,12.7,84,22,24.1,99.52,Mostly Cloudy
7282,10/30/2012 10:00,16.1,13.3,83,28,24.1,99.57,Mostly Cloudy
7283,10/30/2012 11:00,15.1,13.8,92,22,25.0,99.6,Rain
7284,10/30/2012 12:00,16.1,14.5,90,17,24.1,99.53,Mostly Cloudy
7285,10/30/2012 13:00,19.8,14.7,72,28,24.1,99.44,Mainly Clear
7286,10/30/2012 14:00,20.4,13.2,63,28,24.1,99.5,Mainly Clear
7287,10/30/2012 15:00,20.9,11.8,56,33,24.1,99.47,Mainly Clear
7288,10/30/2012 16:00,20.6,9.9,50,20,24.1,99.49,Mainly Clear
7289,10/30/2012 17:00,19.7,9.3,51,17,24.1,99.54,Mainly Clear
7290,10/30/2012 18:00,19.2,10.4,57,17,25.0,99.61,Mostly Cloudy
7291,10/30/2012 19:00,18.8,11.2,61,28,25.0,99.61,Mostly Cloudy
7292,10/30/2012 20:00,18.6,12.5,68,26,25.0,99.57,Rain Showers
7293,10/30/2012 21:00,16.8,13.5,81,26,25.0,99.6,Rain
7294,10/30/2012 22:00,15.0,13.9,93,17,25.0,99.49,Cloudy
7295,10/30/2012 23:00,15.6,14.0,90,11,25.0,99.45,Rain Showers
7296,10/31/2012 0:00,15.0,13.9,93,9,25.0,99.43,Rain Showers
7297,10/31/2012 1:00,14.9,13.6,92,9,25.0,99.36,Mainly Clear
7298,10/31/2012 2:00,13.7,12.7,94,11,25.0,99.41,Mainly Clear
7299,10/31/2012 3:00,13.7,12.5,92,11,25.0,99.43,Mainly Clear
7300,10/31/2012 4:00,13.8,11.6,87,13,25.0,99.37,Mainly Clear
7301,10/31/2012 5:00,13.6,11.2,85,17,25.0,99.34,Mainly Clear
7302,10/31/2012 6:00,14.0,10.1,77,11,25.0,99.24,Mostly Cloudy
7303,10/31/2012 7:00,11.6,10.4,92,11,24.1,99.26,Mostly Cloudy
7304,10/31/2012 8:00,14.0,12.1,88,17,24.1,99.22,Mostly Cloudy
7305,10/31/2012 9:00,14.6,12.7,88,15,25.0,99.16,Cloudy
7306,10/31/2012 10:00,14.6,12.9,90,19,25.0,99.14,Cloudy
7307,10/31/2012 11:00,14.8,13.7,93,11,25.0,99.12,Rain Showers
7308,10/31/2012 12:00,10.8,9.4,91,24,24.1,99.2,Cloudy
7309,10/31/2012 13:00,10.2,8.5,89,20,24.1,99.26,Rain Showers
7310,10/31/2012 14:00,10.3,8.8,90,11,25.0,99.28,Drizzle
7311,10/31/2012 15:00,10.2,8.6,90,4,24.1,99.28,Rain Showers
7312,10/31/2012 16:00,10.2,8.6,90,4,24.1,99.26,Cloudy
7313,10/31/2012 17:00,9.7,8.1,90,15,24.1,99.31,Cloudy
7314,10/31/2012 18:00,8.8,7.4,91,13,25.0,99.37,Cloudy
7315,10/31/2012 19:00,8.5,6.6,88,7,25.0,99.37,Mostly Cloudy
7316,10/31/2012 20:00,8.4,6.3,87,7,25.0,99.4,Mostly Cloudy
7317,10/31/2012 21:00,8.1,6.5,90,0,25.0,99.39,Rain Showers
7318,10/31/2012 22:00,7.8,6.7,93,0,25.0,99.4,Mostly Cloudy
7319,10/31/2012 23:00,8.1,6.4,89,4,25.0,99.38,Cloudy
7320,11/1/2012 0:00,7.8,6.8,93,7,25.0,99.39,Mostly Cloudy
7321,11/1/2012 1:00,7.6,6.8,95,6,25.0,99.37,Cloudy
7322,11/1/2012 2:00,7.6,6.2,91,4,25.0,99.35,Rain Showers
7323,11/1/2012 3:00,7.3,5.5,88,6,25.0,99.33,Rain Showers
7324,11/1/2012 4:00,7.7,4.7,81,0,25.0,99.32,Rain Showers
7325,11/1/2012 5:00,7.7,5.0,83,4,25.0,99.32,Rain
7326,11/1/2012 6:00,7.4,5.4,87,4,25.0,99.31,Cloudy
7327,11/1/2012 7:00,7.3,4.7,84,7,24.1,99.32,Rain
7328,11/1/2012 8:00,7.2,4.5,83,9,24.1,99.33,Rain
7329,11/1/2012 9:00,7.6,5.6,87,9,24.1,99.34,Rain
7330,11/1/2012 10:00,7.7,5.1,84,9,24.1,99.31,Cloudy
7331,11/1/2012 11:00,8.1,4.7,79,11,24.1,99.29,Cloudy
7332,11/1/2012 12:00,8.4,4.9,79,13,24.1,99.25,Cloudy
7333,11/1/2012 13:00,8.4,4.9,79,15,24.1,99.22,Rain
7334,11/1/2012 14:00,8.4,5.3,81,17,25.0,99.22,Drizzle
7335,11/1/2012 15:00,7.7,6.0,89,11,25.0,99.22,Rain
7336,11/1/2012 16:00,8.0,6.2,88,17,25.0,99.23,Rain
7337,11/1/2012 17:00,8.1,5.9,86,17,25.0,99.26,Rain
7338,11/1/2012 18:00,7.5,4.4,81,28,25.0,99.3,Cloudy
7339,11/1/2012 19:00,6.9,4.7,86,22,25.0,99.33,Rain
7340,11/1/2012 20:00,6.7,4.8,88,24,25.0,99.33,Rain
7341,11/1/2012 21:00,6.4,4.5,88,22,25.0,99.35,Rain
7342,11/1/2012 22:00,5.6,3.6,87,20,25.0,99.37,Rain
7343,11/1/2012 23:00,5.5,2.9,83,19,25.0,99.38,Rain
7344,11/2/2012 0:00,5.3,2.8,84,19,25.0,99.4,Cloudy
7345,11/2/2012 1:00,5.1,2.6,84,20,25.0,99.42,Cloudy
7346,11/2/2012 2:00,5.0,2.6,84,22,25.0,99.45,Cloudy
7347,11/2/2012 3:00,4.8,2.8,87,24,25.0,99.45,Cloudy
7348,11/2/2012 4:00,4.7,2.5,86,20,25.0,99.46,Cloudy
7349,11/2/2012 5:00,4.8,2.9,87,19,25.0,99.46,Rain Showers
7350,11/2/2012 6:00,4.4,2.6,88,20,25.0,99.48,Rain
7351,11/2/2012 7:00,4.1,2.4,89,19,25.0,99.53,Rain
7352,11/2/2012 8:00,3.9,2.5,91,17,24.1,99.58,Rain
7353,11/2/2012 9:00,3.7,2.1,89,22,24.1,99.61,Rain
7354,11/2/2012 10:00,3.9,2.4,90,20,24.1,99.64,Rain
7355,11/2/2012 11:00,4.2,2.8,91,22,24.1,99.67,Drizzle
7356,11/2/2012 12:00,4.3,2.9,91,15,24.1,99.68,Drizzle
7357,11/2/2012 13:00,4.3,3.1,92,20,24.1,99.7,Drizzle
7358,11/2/2012 14:00,4.6,3.3,91,20,24.1,99.7,Cloudy
7359,11/2/2012 15:00,4.8,3.4,91,19,24.1,99.74,Cloudy
7360,11/2/2012 16:00,4.9,3.6,91,22,25.0,99.78,Cloudy
7361,11/2/2012 17:00,5.3,3.7,89,19,25.0,99.81,Cloudy
7362,11/2/2012 18:00,5.7,4.0,89,15,25.0,99.87,Cloudy
7363,11/2/2012 19:00,5.9,4.2,89,19,25.0,99.9,Rain Showers
7364,11/2/2012 20:00,5.8,3.7,86,17,25.0,99.94,Rain Showers
7365,11/2/2012 21:00,5.7,3.1,83,17,25.0,99.96,Cloudy
7366,11/2/2012 22:00,5.6,3.1,84,13,25.0,100.0,Rain Showers
7367,11/2/2012 23:00,5.6,2.8,82,13,25.0,100.02,Rain Showers
7368,11/3/2012 0:00,5.3,2.3,81,17,25.0,100.06,Rain Showers
7369,11/3/2012 1:00,4.9,2.2,83,13,25.0,100.1,Rain
7370,11/3/2012 2:00,4.7,1.9,82,17,25.0,100.13,Rain
7371,11/3/2012 3:00,4.5,1.2,79,17,25.0,100.14,Cloudy
7372,11/3/2012 4:00,4.1,0.9,80,20,25.0,100.17,Mostly Cloudy
7373,11/3/2012 5:00,4.0,0.7,79,19,25.0,100.22,Cloudy
7374,11/3/2012 6:00,3.7,0.2,78,17,25.0,100.27,Mostly Cloudy
7375,11/3/2012 7:00,3.5,0.3,80,20,24.1,100.33,Cloudy
7376,11/3/2012 8:00,4.2,1.2,81,20,24.1,100.39,Cloudy
7377,11/3/2012 9:00,4.8,1.0,76,22,25.0,100.42,Cloudy
7378,11/3/2012 10:00,5.1,1.6,78,22,24.1,100.45,Rain Showers
7379,11/3/2012 11:00,5.3,2.2,80,24,24.1,100.45,Rain Showers
7380,11/3/2012 12:00,5.4,2.0,79,22,24.1,100.45,Drizzle
7381,11/3/2012 13:00,5.1,2.6,84,22,24.1,100.46,Drizzle
7382,11/3/2012 14:00,5.5,2.6,82,20,24.1,100.47,Drizzle
7383,11/3/2012 15:00,5.4,2.7,83,24,24.1,100.52,Drizzle
7384,11/3/2012 16:00,5.0,2.7,85,20,24.1,100.57,Drizzle
7385,11/3/2012 17:00,5.0,2.3,83,20,24.1,100.62,Drizzle
7386,11/3/2012 18:00,4.7,2.4,85,13,25.0,100.66,Drizzle
7387,11/3/2012 19:00,4.8,2.3,84,15,25.0,100.69,Drizzle
7388,11/3/2012 20:00,5.0,1.6,79,17,25.0,100.73,Cloudy
7389,11/3/2012 21:00,5.0,0.9,75,15,25.0,100.76,Cloudy
7390,11/3/2012 22:00,4.7,0.5,74,17,25.0,100.79,Cloudy
7391,11/3/2012 23:00,4.3,-0.1,73,17,25.0,100.82,Cloudy
7392,11/4/2012 0:00,3.8,-0.3,75,15,25.0,100.85,Mostly Cloudy
7393,11/4/2012 1:00,3.2,-0.7,76,11,25.0,100.87,Mostly Cloudy
7394,11/4/2012 2:00,3.0,-1.3,73,15,25.0,100.88,Mostly Cloudy
7395,11/4/2012 3:00,3.1,-1.2,73,17,25.0,100.88,Mostly Cloudy
7396,11/4/2012 4:00,2.9,-0.9,76,19,25.0,100.9,Cloudy
7397,11/4/2012 5:00,3.0,-1.0,75,15,25.0,100.96,Cloudy
7398,11/4/2012 6:00,3.0,-1.6,72,17,25.0,100.99,Cloudy
7399,11/4/2012 7:00,2.8,-1.9,71,15,25.0,101.05,Cloudy
7400,11/4/2012 8:00,2.2,-1.2,78,17,24.1,101.11,"Rain Showers,Snow Showers"
7401,11/4/2012 9:00,2.9,-1.2,74,17,24.1,101.12,Snow Showers
7402,11/4/2012 10:00,3.0,-2.2,69,19,24.1,101.1,Mostly Cloudy
7403,11/4/2012 11:00,3.3,-2.3,67,13,24.1,101.08,Cloudy
7404,11/4/2012 12:00,3.7,-2.4,64,13,24.1,101.07,Cloudy
7405,11/4/2012 13:00,3.4,-2.6,65,11,24.1,101.09,Cloudy
7406,11/4/2012 14:00,3.4,-3.3,61,15,24.1,101.08,Cloudy
7407,11/4/2012 15:00,3.6,-3.9,58,17,24.1,101.08,Cloudy
7408,11/4/2012 16:00,3.5,-4.5,56,13,24.1,101.12,Cloudy
7409,11/4/2012 17:00,3.2,-4.1,59,13,24.1,101.17,Cloudy
7410,11/4/2012 18:00,3.0,-4.5,58,11,25.0,101.21,Cloudy
7411,11/4/2012 19:00,2.5,-4.3,61,9,25.0,101.25,Cloudy
7412,11/4/2012 20:00,2.2,-5.2,58,13,25.0,101.28,Cloudy
7413,11/4/2012 21:00,2.0,-5.1,59,13,25.0,101.3,Cloudy
7414,11/4/2012 22:00,1.8,-5.1,60,9,25.0,101.3,Cloudy
7415,11/4/2012 23:00,1.7,-5.0,61,11,25.0,101.27,Cloudy
7416,11/5/2012 0:00,1.5,-4.9,62,9,25.0,101.28,Cloudy
7417,11/5/2012 1:00,1.2,-4.8,64,11,25.0,101.27,Cloudy
7418,11/5/2012 2:00,1.3,-6.0,58,17,25.0,101.29,Cloudy
7419,11/5/2012 3:00,0.8,-7.7,53,17,25.0,101.29,Cloudy
7420,11/5/2012 4:00,0.4,-7.0,58,13,25.0,101.32,Cloudy
7421,11/5/2012 5:00,-1.1,-6.7,66,11,25.0,101.34,Mostly Cloudy
7422,11/5/2012 6:00,-0.6,-5.1,72,11,25.0,101.38,Mostly Cloudy
7423,11/5/2012 7:00,-0.3,-5.9,66,15,24.1,101.4,Mostly Cloudy
7424,11/5/2012 8:00,-0.5,-5.8,67,15,24.1,101.45,Mainly Clear
7425,11/5/2012 9:00,0.8,-6.0,60,17,24.1,101.46,Mainly Clear
7426,11/5/2012 10:00,1.8,-7.0,52,17,25.0,101.49,Mainly Clear
7427,11/5/2012 11:00,1.7,-7.4,51,17,25.0,101.47,Mostly Cloudy
7428,11/5/2012 12:00,1.8,-7.7,49,15,25.0,101.44,Mostly Cloudy
7429,11/5/2012 13:00,1.9,-8.2,47,17,25.0,101.44,Mostly Cloudy
7430,11/5/2012 14:00,1.8,-8.3,47,15,25.0,101.42,Cloudy
7431,11/5/2012 15:00,1.8,-7.6,50,20,24.1,101.41,Mostly Cloudy
7432,11/5/2012 16:00,1.1,-6.0,59,19,24.1,101.44,Snow Showers
7433,11/5/2012 17:00,0.9,-7.8,52,17,25.0,101.49,Mostly Cloudy
7434,11/5/2012 18:00,0.5,-8.6,50,20,25.0,101.57,Mostly Cloudy
7435,11/5/2012 19:00,-0.6,-10.4,47,13,25.0,101.62,Mostly Cloudy
7436,11/5/2012 20:00,-1.0,-9.5,52,7,25.0,101.64,Mostly Cloudy
7437,11/5/2012 21:00,-2.0,-9.1,58,7,25.0,101.66,Mainly Clear
7438,11/5/2012 22:00,-2.2,-9.6,57,11,25.0,101.65,Mainly Clear
7439,11/5/2012 23:00,-3.2,-9.6,61,9,25.0,101.65,Mainly Clear
7440,11/6/2012 0:00,-2.9,-9.9,58,15,25.0,101.68,Mainly Clear
7441,11/6/2012 1:00,-3.6,-10.3,60,13,25.0,101.69,Clear
7442,11/6/2012 2:00,-4.7,-9.7,68,9,25.0,101.72,Clear
7443,11/6/2012 3:00,-5.5,-8.9,77,4,25.0,101.76,Clear
7444,11/6/2012 4:00,-3.3,-9.9,60,0,25.0,101.76,Mostly Cloudy
7445,11/6/2012 5:00,-3.0,-8.9,64,0,25.0,101.79,Mostly Cloudy
7446,11/6/2012 6:00,-3.7,-7.5,75,6,25.0,101.83,Mostly Cloudy
7447,11/6/2012 7:00,-3.4,-7.0,76,6,25.0,101.86,Mostly Cloudy
7448,11/6/2012 8:00,-1.6,-5.6,74,6,25.0,101.89,Mainly Clear
7449,11/6/2012 9:00,-0.2,-5.8,66,7,25.0,101.9,Mainly Clear
7450,11/6/2012 10:00,0.4,-6.1,62,7,25.0,101.93,Mostly Cloudy
7451,11/6/2012 11:00,1.9,-4.5,62,9,25.0,101.94,Mostly Cloudy
7452,11/6/2012 12:00,1.5,-6.4,56,17,25.0,101.89,Cloudy
7453,11/6/2012 13:00,2.3,-7.7,48,15,25.0,101.88,Mostly Cloudy
7454,11/6/2012 14:00,2.1,-7.4,49,9,25.0,101.87,Mostly Cloudy
7455,11/6/2012 15:00,2.6,-7.7,47,15,25.0,101.87,Mostly Cloudy
7456,11/6/2012 16:00,1.9,-8.1,47,13,25.0,101.87,Mostly Cloudy
7457,11/6/2012 17:00,0.0,-7.5,57,6,25.0,101.89,Mainly Clear
7458,11/6/2012 18:00,-0.9,-7.8,59,4,25.0,101.89,Clear
7459,11/6/2012 19:00,-0.3,-7.7,57,0,25.0,101.93,Clear
7460,11/6/2012 20:00,-1.5,-7.3,65,0,25.0,101.94,Clear
7461,11/6/2012 21:00,-0.7,-6.9,63,4,25.0,101.97,Clear
7462,11/6/2012 22:00,-0.9,-6.6,65,4,25.0,101.98,Clear
7463,11/6/2012 23:00,-1.5,-6.4,69,6,25.0,101.96,Clear
7464,11/7/2012 0:00,-0.6,-5.9,67,7,25.0,101.93,Clear
7465,11/7/2012 1:00,-0.9,-6.5,66,9,25.0,101.9,Clear
7466,11/7/2012 2:00,-2.6,-6.9,72,7,25.0,101.94,Clear
7467,11/7/2012 3:00,-3.6,-6.1,83,9,25.0,101.95,Clear
7468,11/7/2012 4:00,-4.0,-6.2,85,11,25.0,102.02,Clear
7469,11/7/2012 5:00,-4.3,-6.5,85,13,25.0,101.98,Clear
7470,11/7/2012 6:00,-4.2,-6.4,85,13,25.0,101.92,Mainly Clear
7471,11/7/2012 7:00,-3.7,-6.3,82,15,24.1,101.96,Mainly Clear
7472,11/7/2012 8:00,-3.1,-6.0,80,17,24.1,102.0,Mainly Clear
7473,11/7/2012 9:00,-1.3,-6.6,67,22,24.1,102.02,Mostly Cloudy
7474,11/7/2012 10:00,0.0,-6.8,60,20,24.1,102.01,Mostly Cloudy
7475,11/7/2012 11:00,1.1,-7.4,53,26,24.1,101.97,Mostly Cloudy
7476,11/7/2012 12:00,2.1,-7.4,49,26,24.1,101.88,Mostly Cloudy
7477,11/7/2012 13:00,2.4,-7.5,48,32,24.1,101.78,Mostly Cloudy
7478,11/7/2012 14:00,2.2,-7.4,49,24,24.1,101.75,Mostly Cloudy
7479,11/7/2012 15:00,1.8,-7.8,49,24,24.1,101.73,Mostly Cloudy
7480,11/7/2012 16:00,1.5,-7.1,53,26,24.1,101.7,Mostly Cloudy
7481,11/7/2012 17:00,1.2,-6.2,58,20,25.0,101.67,Mainly Clear
7482,11/7/2012 18:00,1.0,-5.6,61,19,25.0,101.68,Mostly Cloudy
7483,11/7/2012 19:00,1.4,-6.7,55,20,25.0,101.69,Mainly Clear
7484,11/7/2012 20:00,1.3,-7.8,51,26,25.0,101.65,Mostly Cloudy
7485,11/7/2012 21:00,0.8,-6.4,59,22,25.0,101.64,Mainly Clear
7486,11/7/2012 22:00,0.0,-5.6,66,22,25.0,101.58,Clear
7487,11/7/2012 23:00,-0.7,-4.7,74,22,25.0,101.55,Mostly Cloudy
7488,11/8/2012 0:00,-0.2,-4.5,73,26,25.0,101.54,Mostly Cloudy
7489,11/8/2012 1:00,-0.9,-4.9,74,30,25.0,101.49,Mostly Cloudy
7490,11/8/2012 2:00,-1.0,-6.0,69,33,25.0,101.48,Mostly Cloudy
7491,11/8/2012 3:00,-0.8,-5.8,69,20,25.0,101.46,Mostly Cloudy
7492,11/8/2012 4:00,-1.3,-5.9,71,26,25.0,101.44,Mostly Cloudy
7493,11/8/2012 5:00,-1.3,-6.2,69,22,25.0,101.43,Mainly Clear
7494,11/8/2012 6:00,-1.4,-5.7,72,19,25.0,101.42,Mainly Clear
7495,11/8/2012 7:00,-1.0,-5.1,74,26,24.1,101.44,Mostly Cloudy
7496,11/8/2012 8:00,-0.2,-4.6,72,20,24.1,101.46,Mostly Cloudy
7497,11/8/2012 9:00,0.8,-4.4,68,19,24.1,101.45,Cloudy
7498,11/8/2012 10:00,2.4,-3.9,63,30,24.1,101.41,Mostly Cloudy
7499,11/8/2012 11:00,2.6,-4.0,62,30,24.1,101.38,Mostly Cloudy
7500,11/8/2012 12:00,3.9,-3.6,58,24,24.1,101.29,Mostly Cloudy
7501,11/8/2012 13:00,4.7,-3.3,56,26,24.1,101.24,Mostly Cloudy
7502,11/8/2012 14:00,5.1,-3.4,54,26,24.1,101.21,Mostly Cloudy
7503,11/8/2012 15:00,5.2,-3.3,54,20,24.1,101.18,Mostly Cloudy
